recipedetails	label
cover a large casserole dish with cooking spray pour the ground beefvegetable mixture into the dish and spread evenly spoon the mashed potatoes on top and carefully spread to create an even layer sprinkle parmesan cheese all over the top and place the dish in the preheated oven bake for 25 30 minutes turn the oven broiler on and brown the top of the shepherd's pie until it turns an even golden brown color	yes
add the basil bake in oven for 30 minutes at 350ºf serve at room temperature with a drizzle of extra virgin olive oil	no
melt butter in large saucepan remove from heat blend in sugar beat in eggs and vanilla stir in flour mixture spread batter in a greased 13 x 9 x 2 inch 35 l cake pan	yes
not much baking is required for the pizzas since the filling is already cooked	no
fill a large pot with water and bring to a boil over high heat	yes
while your onions are cooking  bring a medium sized pot of water to a boil and drop in your broccoli florets	no
pre heat your oven to 375 degrees f	no
to cook place in a pot of boiling salted water they take about 10 minutes to cook	yes
preheat your oven to 400 degrees toss your dices squash in a bowl with 2tbsp olive oil and 12 tsp of salt	yes
combine softened cream cheese and marshmallow creme	no
cut 3 to 4 slits in each jalapeno pepper set aside combine remaining ingredients simmer 15 minutes remove garlic drain vegetables rinse and drain thoroughly	yes
cream together butter and sugar blend in flour  hazelnuts and chocolate chips form into about 40 cookies bake about 12 min @ 350 degrees f until very slightly browned on the bottom  do not overcook	yes
simmer sauce  stirring occasionally until slightly thickened  about five minutes	yes
combine flour  salt and confectioner's sugar in a large bowl  using tips of fingers  rub butter into flour until it looks mostly like wet sand  make a well in the middle  and pour in the egg  gradually work the egg into the flour until a moist dough forms  using the heel of your hand to distribute any remaining large pieces of butter shape into a 5 inch disk and cover with plastic wrap  refrigerate for 1 hour this can be done in a food processor	yes
in a large mixing bowl  dissolve the yeast in the water whisk in milk mixture and eggs until blended	yes
roll out third of the dough 12 inch thick  covering the remaining dough with a towel cut rolled into 3 inch squares place 1 heaping teaspoon of filling in the center of each square  moisten the edges with a little water and fold over to form a triangle  then seal with a fork repeat this process with remaining dough and filling	no
add slices of bacon on top	no
add the garlic and stir till almost brown  add the onions and cook until translucent  the garlic should be a deep brown by then	yes
in a mini grinder  grind and mix the salt and all the spices sprinkle ¼ tsp of the spices and salt mixture over the roasted chickpeas set aside	no
spread the noodles on a tray to allow them to dry for at least 20 minutes	no
add all the ingredients except the raisins and nuts to the butter mixture and thoroughly combine fold in raisins and nuts be sure to thoroughly fold the bottom ingredients to the top to ensure a homogeneous dough	yes
garnish with some sifted powdered sugar if desired	no
quando estiver no pronto retire do forno embrulhe no papel laminado e deixe descansar entre 10 a 15 minutos retire a gordura e misture os vegetais ao molho e coloque em fogo baixo misturando sem quebrá los e acrescente parte da salsinha prove o molho acerte o sal  se precisar coloque mais vinagre coloque o restante da salsa e azeite e pronto!	yes
in a wide bowl  whisk together egg and milk	no
add the cool whip to the yogurt and on low speed mix just until everything combined	no
stir in whipped topping and half of crushed cookies	no
divide dough in half  then fourths shape and add preserves in the middle	no
finely chop the stalks	yes
in a medium saucepan  mix figs and sugar together and cook on low heat  uncovered  about 30 minutes	yes
delicious palak pakora are ready	yes
when the fillets are cooked  arrange them on a dinner plate and spoon the sauce over the fillets garnish with the remaining chopped parsley	yes
bring to boil and cook at medium heat for 15 minutes	no
toffee sauce – in a 2 quart saucepan  melt butter over moderate heat	yes
on the work surface  open the boned lamb out to make as close to a rectangle as you can carefully trim off as much of the fat as possible and dispose of it	yes
cook small  thick pancakes in the same butter the steaks were cooked in  2 minutes on each side until they are done and golden in color	no
preheat oven to 350°f	no
in a small skillet  saute the mushrooms until lightly browned remove from heat and add the spinach stir to combine and set aside	no
in a blender or food processor  blend watermelon  and lime juice taste  then add sugar to bring to desired level of sweetness strain through a fine strainer reserve in refrigerator	yes
when ready  drain and set aside to cool	no
heat remaining oil and quickly fry the tuna steaks to brown on each side place tuna steaks on top of vegetables  season then pour over white wine cover bake at 325 degrees for 40 to 50 minutes until fish is tender	no
note to ensure maximum lightness  allow the dough to ferment  then proof slowly and for as long as necessary rushing the process will produce a leaden texture	no
for the mexican lettuce wraps	yes
cut off visble bits of fat from the pork and slice them into half to get long strips slice the shrimps horizontally into half	no
submitted by b j pollack firda	yes
to clean the squid cut off the tentacles and reserve cut off and discard the mouth which is in the center of the tentacles under cold running water  peel off the outer skin and discard squeeze the body to push out the insides  pulling off the head when the insides are out pull out the center bone it looks like a piece of clear plastic and discard turn the body inside out and rinse well turn back and rinse dry on paper towels	yes
make florettes as above and instead of adding water as above  add fried florettes  spring onions and soya sauce at this stage	no
whisk the ingredients for the vinaigrette in a bowl	yes
when the oil is hot enough deep fry all of them make sure the pieces have enough space for frying now depending on the size of you panpot you might need to do this in several batches this will take only several minutes popcorn chicken will float on the surface and have nice dark brown color	yes
coat each chicken piece in flour then dip it in egg and coat with breadcrumb mix you can do a few at a time use your handsfork or thongs make sure they are well coated with the breadcrumb mix	yes
slowly whisk in 2 tablespoons reserved lemon juice till the mixture is well blended	no
